r,HOCOM_BC11A_HUMAN.H11MO.0.A,HOCOM_COE1_HUMAN.H11MO.0.A,HOCOM_ERG_HUMAN.H11MO.0.A,HOCOM_ETV5_HUMAN.H11MO.0.C,HOCOM_FLI1_HUMAN.H11MO.0.A,HOCOM_GATA1_HUMAN.H11MO.0.A,HOCOM_GATA2_HUMAN.H11MO.0.A,HOCOM_GATA3_HUMAN.H11MO.0.A,HOCOM_IRF1_HUMAN.H11MO.0.A,HOCOM_IRF3_HUMAN.H11MO.0.B,HOCOM_IRF4_HUMAN.H11MO.0.A,HOCOM_IRF8_HUMAN.H11MO.0.B,HOCOM_KLF15_HUMAN.H11MO.0.A,HOCOM_MAZ_HUMAN.H11MO.0.A,HOCOM_PRDM6_HUMAN.H11MO.0.C,HOCOM_SPI1_HUMAN.H11MO.0.A,HOCOM_STAT1_HUMAN.H11MO.1.A,HOCOM_TAL1_HUMAN.H11MO.0.A,HOCOM_ZBT17_HUMAN.H11MO.0.A,HOCOM_ZN341_HUMAN.H11MO.0.C,HOCOM_ZN467_HUMAN.H11MO.0.C,HOCOM_ZN770_HUMAN.H11MO.0.C,JASPA_MA0050.2_IRF1,JASPA_MA0528.1_ZNF263,Tissue
chr15:82219240-82219822,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr15:82234163-82234982,,,,,,,,,,,,,,,,4.2604276555499085,,,,,,4.335358024443875,,,CMP
chr15:82237285-82237808,,4.485452247339714,,,,6.4762535331884346,,,,,,4.213248577854439,,,,,,,,,,,,,MEP
chr15:82310216-82311147,,,,,,,,,,,4.140861702705468,,,,,,,,,,,,,,MPP
chr15:82435739-82436304,,,,4.226213555018807,,,,,,,,,,,,4.332547047110047,,,,,,4.2083093509798815,,,MEP
chr15:82564461-82564884,,,,,,,,,,,,,,,,,4.015922966097169,,4.382999658879101,,,,,,CMP
chr15:82576762-82577016,,,,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr15:82673741-82674020,,,,,,,,,,,4.823908740944318,4.88941028970075,,,,,5.279840696594043,,4.991399828238082,,,,,,Bcell
chr15:82681486-82681891,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr15:82703938-82704207,,,,,,,,4.012780770091995,,,,,,,,,,,,,,,,,MEP
chr15:83031571-83032038,,,,,,,,,,,,,,,,4.4621809049267265,,,,,,5.0762380391713,,,MPP
chr15:83050346-83050612,,,,,,,,,,,4.823908740944318,4.88941028970075,,,,,,,4.991399828238082,,,,,,Bcell
chr15:83058011-83058421,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr15:83080428-83080759,,,,,,,,4.012780770091995,,,,4.293282217663241,,,,,,,,,,,,,MEP
chr15:83471091-83471819,,,,,,,,4.069560405233299,,,,,,,,,,,,,,,,,MEP
chr15:83474821-83475182,,,4.087246696328677,4.407823242604133,,,,,,4.055517327849832,,,,,,,,,4.512861624522814,,,,,,Bcell
chr15:83539580-83540628,,,,,,,,,,,,,,,,,,,,,,,,,CMP
chr15:83601336-83601878,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr15:83613556-83614007,,4.35261702988538,4.860120913598763,,,,,,,,,,,,,,,,,,,,,,CLP
chr15:83730556-83730778,4.826813731587727,,4.537602002101044,4.1180450286604,,,,,,,4.053547734986926,,,,,4.115771230367397,,,,,,,,,MEP
chr15:83847548-83848117,4.125518182300533,,,,,,,,,,,,,,,,,,,,,,,,Ery
chr15:84131573-84132652,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr15:84587913-84588653,,,,,,,,,4.892790030352131,,,,,,,,,,,,,,,,CD8Tcell
chr15:84597191-84597432,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr15:84624530-84625128,,,,,,,,,,,4.3448615651886175,,,,,,,,,,,,,,Bcell
chr15:84719950-84720237,,,,,,,,,,,,,,,4.243363891754152,,,,,,,,,,CD4Tcell
chr15:84821268-84821691,,,,,,,4.204119982655924,,,,,,,,,,,,,,,,,,CLP
chr15:85138874-85139206,4.6595558851598815,,,,,,,,,,,,,,,4.801342913045578,,,,,,,,,Mono
chr15:85148825-85149025,,,,,,,,,,,4.024108863598207,,,,,,,,,,,,,,CLP
chr15:85160385-85161146,,,4.130181792020672,,,,,,,,,,,,,,,,,,,4.373659632624958,,,Ery
chr15:85225058-85225496,,,,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr15:85229662-85230067,,,,,,,,,,,,4.396855627379819,,,,4.118615343229426,,,,,,,,,Bcell
chr15:85233634-85233919,,,5.042871802323186,4.3635121036466336,,,,,,,,,,,4.47755576649368,,,,,,,,,,Bcell
chr15:85263822-85264146,4.070581074285707,,,,,,,,,,,,,,4.073657553374345,5.112382699664264,,,5.082494490447453,,,4.332547047110047,,,Mono
chr15:85279570-85280010,,,,,,,,,,,,,4.2020403562628035,,,,,,,,,,,,CD4Tcell
chr15:85309942-85310255,,,,,,5.448550002027125,,,,,,,,,,,,4.653647025549361,,,,,,,MEP
chr15:85534564-85534841,,,,,,,,,,,,4.216096420727265,,,,,,,,,,,,,Bcell
chr15:85575134-85575439,,,,,,,,,,4.08196966321512,,,,,,,,,,,,,,,CD4Tcell
chr15:85580919-85581226,4.1605219526258015,,4.524328811675571,,,,,,,,,,,,,,4.430626090384954,,,,4.0835460514500745,,,,Mono
chr15:85640503-85640800,4.578396073130169,,5.779891911959945,5.025028005701932,,4.139661993429006,4.323306390375134,4.1518108830086025,,,,,,,,4.6020599913279625,,4.008330992620052,,,,4.105130343254747,,,MEP
chr15:85692757-85693133,4.231361898752385,,,,,,,,,,,,,,,,,,4.347753658996677,4.123782159408358,,,,,CD4Tcell
chr15:85831341-85831824,4.090443970758825,,,,4.465973893943866,,,,,,,,,,,,,,4.563837352959244,,,,,,MEP
chr15:85855613-85856703,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr15:85859448-85860123,,,,,,,,,,,,,,,4.303643611266668,,,,,,4.059981844992337,,,4.138465589140962,CD4Tcell
chr15:85861252-85862230,,,,,,,,,,,,,,,,,4.698970004336019,,,,,4.335358024443875,,,Bcell
chr15:85931105-85931612,,,,4.787812395596042,4.2890368810047255,,,,,,4.2321023839819105,,,4.069560405233299,,,,,,,,9.309803919971486,,,Bcell
chr15:85950743-85952060,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr15:85995703-85996123,,,,,,,,,4.4156687756324695,,4.452225294612178,4.129011186239425,,,,4.503070351926785,,,5.079354998593212,,,,,,Bcell
chr15:85999887-86000366,,,,,,,,,,4.126098402135538,,,,,,,,,,,,,4.298432014944073,,Bcell
chr15:86035605-86035967,,,,4.793174123968151,4.157390760389438,,,,,,,,,,,,,,,,,,,,Mono
chr15:86075536-86075782,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr15:86083734-86083934,,,,4.200659450546418,,,,,,,5.064492734175287,4.812479279163537,,,,,,,,5.384049948343598,,,,,Mono
chr15:86088381-86089435,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:86123302-86123930,,,,,,,,,,,4.444905551421682,4.614393726401689,4.287350298372789,,,,,,,5.162411561764488,5.244887733604929,,,,Mono
chr15:86163925-86164144,,,4.010550182333308,4.20690839982342,,,,,,,,,,,,,,,4.7447274948966935,,,5.600326278518962,,,CD4Tcell
chr15:86189597-86190436,,,,,,,,,,,,,,,,,,4.088842391260023,,,,,,,NKcell
chr15:86236012-86236501,,,,,,,,,,,,,,,,,,,,,,,,,NKcell
chr15:86262779-86263309,,,,,,,,,,4.15676722190199,,4.342944147142896,,,4.6108339156354665,,,,,,,4.928117992693875,,,Ery
chr15:86267210-86267655,,,4.543633966870957,,,,,,,,,,,,,4.229884705212898,,,,,,,,,CD4Tcell
chr15:86302435-86303098,,,,,,,,,,,,,,,,,,,,,,,,,Ery
chr15:86471076-86471631,,,,,,,,,,,,,,,,,,,,,,,,,NKcell
chr15:86588209-86588619,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr15:87040680-87040880,,,,,,,,,,,,,,,,,,,4.424812155072338,,,,,,Mono
chr15:87154860-87155294,,,,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr15:87159018-87159329,4.280668713016273,,4.089909454405932,4.45717457304082,,4.085656842880558,4.025949097207123,,,,,,,,,,,4.270025714300444,4.798602875679547,,,,,,CD4Tcell
chr15:87305721-87306328,,,,,,,,,,,,,,,,,,,,,,,,,MPP
chr15:87318336-87318536,4.023650020996726,,,,,,,,,,4.3160528692484865,,,,,,,,4.489454989793388,,,,,,Ery
chr15:88020995-88021770,,,,,,,,,4.078833949362261,,,,,,,,,,,,,,,,HSC
chr15:88188764-88189403,,,4.4685210829577455,,,4.772113295386326,5.20342566678957,,,,,,,,,,,,,,,,,,Ery
chr15:88214469-88215034,,,,,,,,,,,,,,,,,,,,,,,4.060980223551334,,Ery
chr15:88216207-88216528,,,,,,,,,,,,,,,,,,,,,,,,,Ery
chr15:88225754-88226098,,,,,,5.6736641390712474,5.497572880015566,6.086186147616282,,,4.028260409112222,,,,,,,4.671620396561262,,,,,,,Ery
chr15:88288073-88288456,,,,,,,,,,,,,4.6777807052660805,,,,,,,,4.1938200260161125,,,4.13430394008393,Ery
chr15:88418270-88419008,,,,,,,,,,,4.251811972993798,4.040481623027002,,,,,,,,,,,4.221125527997262,,LMPP
chr15:88424299-88424635,,,4.078313524516398,,4.856985199745905,,,,,,4.17134010346468,,,,,,,,,,,,,,Mono
chr15:88505317-88506119,,,,,,4.73754891026957,,,,,,,,,4.156144577376839,,,,,,,,,,HSC
chr15:88554765-88555207,,,,,4.381951903287908,,,,,,,,,,,,,,,,,,,4.196542884351587,MEP
chr15:88579474-88580244,,,,,,,,,,,,,,,,,,,,,,,,,CMP
chr15:88722906-88723106,,,,,,,,,4.978810700930062,,,,,,,4.498940737782249,5.97061622231479,,4.029188389127482,,,,4.785156151952302,,Bcell
chr15:88768599-88769258,,4.609064892896622,,,,4.175874166083451,,,,,,4.866461091629782,,,,,,,,,,,,,MEP
chr15:88773983-88774548,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr15:88779072-88779297,,,4.089909454405932,,,,,,,,,,4.588380294036769,,,,,,,,,,,,MEP
chr15:88944446-88945222,4.928117992693875,4.779891911959946,,,,,,,,,4.156144577376839,,,,,,,,,,,,,4.318758762624412,CLP
chr15:89170631-89171096,,,5.150580586203101,5.030584087646019,4.30715308072277,,,,,,,,,,,4.543633966870957,,,,,,,,,CD4Tcell
chr15:89171346-89171844,,,,,,4.448550002027125,4.191114132640188,,,,,,,,,,,4.55129368009492,,,,,,,Ery
chr15:89179307-89179682,,,,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr15:89199860-89200482,,,,,,,,,,,,,,,,4.429457060118104,,,,,,,,,Bcell
chr15:89206260-89206673,,,,,,,,,,,,,,,,,,4.841637507904751,,,,,,,Ery
chr15:89226593-89226948,,,,,,,,,,4.3439017979871695,,,,,,,,,,,,,4.1095789811990855,,Bcell
chr15:89400547-89400747,,,,,,,,,,,,,4.036684488613888,,,,,,,,,,,,Ery
chr15:89447637-89448512,,,,,,,,5.0181813928293355,,,,,,,,,,,,,,,,,CD4Tcell
chr15:89613392-89613953,,,,,,4.427128397799519,,,,,,,4.287350298372789,,,,,4.4723700991286615,,,,,,,Mono
chr15:89623220-89624078,,,,,,4.17134010346468,4.377785977033705,,,,,,,,,,,,,,,,,,MEP
chr15:89637220-89637833,,,,,,,,,,,,4.410050398674292,,,,,,,,4.332547047110047,,4.279014255846262,,,Mono
chr15:89644498-89645193,4.173277479831008,4.420216403383191,,,,,,,,,4.241088107602026,,,,,,,,,,,,,,NKcell
chr15:89646897-89647292,,,,4.795880017344076,,,,,,,,,,,,,,,,,,,,,Ery
chr15:89648349-89648657,,4.493494967595128,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:89673368-89673872,,,,4.124360062995832,,,,,,,,,4.089375595110798,,,,,,,,,,,,NKcell
chr15:89679027-89679310,,,,,4.872895201635194,,,4.081445469449727,,,,,4.066006836168758,,6.017728766960433,,,,,,,,,,Mono
chr15:89680041-89680478,,4.195860567664649,,,,,,,,,,,,,,,,,,,,,,,NKcell
chr15:89694012-89694752,,,,,,,,,,,4.596879478824183,,,,4.000434511774017,,,,,,,,4.120904120499928,,GMP
chr15:89723203-89723630,,,,,4.2541448048262716,,,,,,,,4.3027706572402815,,4.073657553374345,,,,,,,,,,NKcell
chr15:89853151-89853571,,,,,,4.4685210829577455,,,,,,4.2441251443275085,,,,,,,,,,,,,Ery
chr15:89984470-89985066,,,,,,,,,4.458420756053419,,,4.011441043121383,,,,4.886056647693163,4.920818753952375,,,,,,4.304518323509804,,Bcell
chr15:90065517-90066009,4.703334809738468,,,,,,,,4.823908740944318,4.180456064458132,,,,,,,4.146910470148135,,,,,,,,CLP
chr15:90324292-90325406,,,,,,5.317854923626168,5.511449283499557,4.223298816011589,,,,,,,,,,4.847711655616943,,,,,,,Mono
chr15:90325576-90326060,,,,,,,,,,,,,4.054039296422431,,,,,,,4.158640529545145,,,,,Mono
chr15:90363909-90364893,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:90366673-90367024,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:90368391-90368986,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:90371625-90372124,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:90378016-90378344,,,,,,,,,,,,,,,,,,,4.5951662833800615,,,4.382999658879101,,,Mono
chr15:90382718-90383030,,,,,,,,,,,,,,,,,5.804100347590767,,,,,,,,Mono
chr15:90404147-90404374,,,,,,,,,,,,,4.199282921717615,,,,,,,,,,,4.739928612014925,Ery
chr15:90419060-90419269,,,,,,,,,,,,,,,,4.095284454721319,,,,,,,,,Mono
chr15:90419646-90420589,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:90427691-90428117,,,,,,,,4.081445469449727,,,,,,,,4.276544327964814,,,,,,,,,Mono
chr15:90454497-90455012,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:90506477-90507151,,,,,,4.231361898752385,4.414539270491499,,,,,,,,4.243363891754152,,,,,,,,,,Mono
chr15:90584440-90584653,,,,,,4.254925208417943,4.966576244513051,,,,,,,,,,,4.568636235841012,,5.252588192113577,,9.533132379645892,,,MEP
chr15:90593115-90593610,,,,,,,,,,,,,,,,,,,,,,,,,Ery
chr15:90601538-90601929,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr15:90640034-90640515,,,,,,,,,,,,,,,4.33161408331,,,,,,,4.621602099051862,,,CD4Tcell
chr15:90642364-90642589,,,,,,,,,,4.0726296369609765,,4.159266765388193,,,,,,,,,,,,,CD8Tcell
chr15:90643521-90643852,4.016373712875464,,,,4.987162775294828,4.5003129173815966,4.115204636051019,,,,,,,,,,,,,4.0101054362812265,,,,,Ery
chr15:90674516-90674825,,,,4.004803708402822,,,,,,,,,4.636388020107856,,,4.4621809049267265,,,,,,4.982966660701218,,,CLP
chr15:90685807-90686957,,,,,,,,,,,,,,,,,,4.238072161579471,,,,,,,Ery
chr15:90703508-90703836,,,,,,,,,,,,,4.2564902352715706,,,,,,,,4.245651664288982,,,,Mono
chr15:90705185-90705563,,,,4.062482107982653,,,,,,,,4.075720713938118,,,,,,,,,,,,,Bcell
chr15:90733068-90733543,,,,,,4.5058454059815585,4.655607726314889,4.459670525209126,,,,,,,,,,4.055517327849832,,,,,,,Ery
chr15:90734174-90734846,,,,,,,,,,,,,,,,,,,,,,,,,Ery
chr15:90758097-90758442,,,,,,,,4.090979145788844,4.142064735280572,,,,,,,,4.388276691992658,,,,,,,,Bcell
chr15:90774210-90774916,,,,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr15:90870570-90870865,4.280668713016273,,,,,,,,,,,,,,,,,,,,,,,4.22767829327708,GMP
chr15:90925507-90926167,,,,,,,,,,,,4.060980223551334,,,,,,,,,,4.069050968832477,,,CLP
chr15:90945446-90945896,,,,,,,,,,,,,,,,,4.1331221856625024,,,,,,,,Mono
chr15:90951020-90951833,,,,,4.381951903287908,4.484126156288321,4.645891560852599,,,,,,,4.218963061378868,,,,4.262012673666569,,,,,,,NKcell
chr15:91022199-91022546,,,,,,,,,,,,,,,5.324221658325915,,,,,,,,4.123205023799299,,Bcell
chr15:91082917-91083567,,,,,,,,,,,,4.525783735923745,,,,,,,,,,,,,CD4Tcell
chr15:91084097-91084410,,,,,,5.295849483160201,5.279014255846262,,,,,,,,,,,4.732828271596986,,,,,,,MEP
chr15:91106720-91107020,,,,,,,,,,,,,,,,,,,,,,,,,NKcell
chr15:91109595-91110121,,,,4.619788758288394,,,,,,,,,,,,,,,,,,,,,Mono
chr15:91111729-91112303,,,4.139661993429006,,,,,,4.291579099865287,,,,,,,,,,,,,6.665546248849069,4.3334820194451185,,NKcell
chr15:91114030-91114840,,,,,,,,4.084072788302883,,,4.1518108830086025,,,,,,,,,,,,4.241088107602026,,Mono
chr15:91117564-91118186,,,,4.300162274132753,,,,,,,4.229884705212898,,,,,,,,4.563837352959244,,,,,,CD4Tcell
chr15:91138601-91138881,,,4.053547734986926,,,,,,,,4.001304841688344,,,,4.9746941347352305,5.4329736338409385,,,,,,,,,Bcell
chr15:91304950-91305807,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:91329510-91330441,,,,4.020451625295905,,,,,,,,,,,,,,,,,,,,,Bcell
chr15:91336533-91337146,,,,5.87942606879415,4.950781977329819,,,,,,,,,,4.125518182300533,,,,,,4.095284454721319,,4.416801226031377,,NKcell
chr15:91355522-91356390,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:91359569-91360017,,,5.0762380391713,4.278189384787454,,,,,,,,,,,,4.452225294612178,,,,,,,,4.5058454059815585,NKcell
chr15:91384217-91384633,,,,,,5.177831920631983,5.191114132640188,,,,,,,,,,,5.962573502059376,,4.510041520575165,,,,,Ery
chr15:91399771-91400486,,,,,,,,,,,,,,,,,,,,,,4.23284413391782,,,CD8Tcell
chr15:91404593-91404894,,4.496209316942818,,,,,,,,,,,,,4.94692155651658,,,,,,,,,,Mono
chr15:91406227-91407120,,,,,,,,,,,4.269217724333611,,,,,4.452225294612178,,,,,,,,,Mono
chr15:91447055-91447345,,,,,,,,,4.0762380391713,,,,,,,,,4.122628654130226,,,,,4.275724130399212,,Ery
chr15:91457404-91458034,,,,,,,,,,,4.4867823999320615,,4.089375595110798,,,,,,,,,,,,Mono
chr15:91471376-91471684,,,,,,,,,,,,,4.066006836168758,,,5.251811972993798,4.2204035087421765,,,,,5.201349354554731,,,Mono
chr15:91476623-91476866,,4.294136287716081,,,,5.730487055782085,5.511449283499557,,,,,,,,,,,5.399027104313252,,,,,,,MEP
chr15:91547604-91548008,,,,,,,,4.291579099865287,,,,,,,,,4.425968732272281,,4.473660722610156,,,,,,Ery
chr15:91683721-91684351,,,,4.053056729302175,,4.161780778092374,4.0301183562535,,,,,,4.068542129310996,,,,,4.617982957425132,,,,,,,MEP
chr15:91741250-91741571,4.507239610973162,,,,,,,5.7121982700697735,,,,,,,,,,,,,,,,,CMP
chr15:91786842-91787539,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:91863364-91863726,,,,4.020451625295905,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr15:91991563-91991819,4.251811972993798,,4.0,4.838631997765026,4.267606240177032,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr15:91996665-91996986,,,,4.373659632624958,4.844663962534939,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr15:92000647-92000850,4.73754891026957,,,,,4.217527375833714,4.006123085058789,5.367542707815276,4.596879478824183,,5.199970640755867,5.8124792791635365,,,,,,,,,,,,,GMP
chr15:92012977-92013725,,,,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr15:92021681-92022576,,,,,,,,,,,,,,,,,,4.004803708402822,,,,,,,Ery
chr15:92026036-92026393,,,,,,,,,,,,4.665546248849068,,,,,4.037157318798759,,,,,,,,CD4Tcell
chr15:92034427-92034930,,,,,,,,,4.09312646527793,,,,,,,,,,,,,,4.112382699664264,,NKcell
chr15:92060381-92060700,,5.078833949362262,,4.029188389127482,,,,,,4.649751981665837,,4.105130343254747,,4.347753658996677,,,4.2335871528876,,,,,,,,CLP
chr15:92203321-92204074,,,,,,,,,,,,,,,,,,,,,,,,,HSC
chr15:92398969-92399308,,,,,,,,,,,,,,,,,,,,,,,,,NKcell
chr15:92400870-92401505,,,,,,4.494850021680094,4.1029229967905785,,4.014124642691606,,,,,,,,,,,,,,,,CD4Tcell
chr15:92415175-92415463,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:92435661-92436096,,,,,,4.596879478824183,,4.5058454059815585,,,,,,,,,,,,,,,,,MEP
chr15:92493769-92494194,,,,,,,,4.081445469449727,,,4.694648630553377,,4.177831920631983,,4.5543957967264035,,,,,,,4.642065152999546,,,Mono
chr15:92495519-92495719,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr15:92532766-92532979,,,,,,,,,,,,,,,,,,,,,,,,,Ery
chr15:92837958-92838606,,,,4.575118363368934,,,,,,,,,,,,,,,,,,,,,MPP
chr15:93107393-93107702,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr15:93173388-93173902,,,,,4.116338564846382,,,,,,,,,,,,,,,,,,,,CLP
chr15:93178571-93178880,,,,,,,,,,,,,,,,4.539102157243452,,,,,,,,4.5528419686577815,CLP
chr15:93267386-93267776,,,4.177178354696896,,,,,,,,,4.4867823999320615,,,4.018634490921456,4.853871964321762,,,,,,4.183758700008217,,,CD8Tcell
chr15:93346834-93347836,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:93356666-93357156,,,,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr15:93382909-93383308,,,,,,,,,,,,,,,4.647817481888637,,,,,,,,,,CLP
chr15:93421779-93422246,,,,,,4.07727454200674,,,,,,,,,4.47755576649368,,,4.195179321278838,,,,,,,Ery
chr15:93482813-93483240,,,,,,,,,4.205511953340831,,,,,,,,,,,,,,4.025949097207123,,MEP
chr15:93580161-93581257,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:93593356-93593844,,,,,,,,,,,,,,,,,,,,,,,,,CD8Tcell
chr15:93684505-93685089,,,4.460923901207224,,,,,,,,4.121478204498794,,,,,4.6401645176601125,,,,,,,5.044312249686494,,CD8Tcell
chr15:93722114-93722830,,,,,,,,,4.217527375833714,,,,,,,,,,,,,,4.047207556955908,,Mono
chr15:93768802-93769325,,,,,,4.085656842880558,,,,,,,,,,,,4.238072161579471,,,,,,,Mono
chr15:93779194-93780078,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:93790660-93791417,,,,,,,,,,,4.478861916295964,4.337242168318426,,,,,,,,4.15676722190199,,,,,Mono
chr15:93793284-93793853,,4.082494490447453,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:93998708-93999369,,,,4.213248577854439,,,,,,,,,,,,,4.072116589669293,,,,,9.133122185662499,,4.099086932262331,Ery
chr15:94127259-94127459,,,,,,,,5.189767482004916,,,,,4.935542010773082,5.559090917934784,,,,,,,5.013228265733755,,,4.739928612014925,MEP
chr15:94320645-94321155,,,,,,,,,,,,,,,,4.023191662661933,,,,,,,,,CMP
chr15:94357048-94357365,,,,,4.205511953340831,5.1438755557577,5.52432881167557,,,,,,,,,,,5.749579997691106,,,,,,,MEP
chr15:94372622-94373245,,,,,,,,,,,,,,,,,,,,,,,,,CMP
chr15:94404571-94405076,,,,,4.11975822410452,4.437707135543525,4.5951662833800615,4.787812395596042,,,,,,,,,,,,,,,,,CMP
chr15:94462008-94462411,,,4.1857524042680785,,,,,4.110698297493689,,,,4.149966742310231,,,,,,,,,,,,,Ery
chr15:94464241-94464481,,,,,,,,,,,,,,,,,,,,,,,,,Ery
chr15:94483446-94483811,,,,,,4.801342913045578,5.228412519118745,,,,,,,,,,,4.798602875679547,,,,4.120330794367947,,,Ery
chr15:94485593-94485905,,,,,,,,,,,,,,,,,4.297569463554475,,,,,,,,Ery
chr15:94486798-94487306,4.249491605148654,,,4.029188389127482,,4.591760034688152,5.209714835966757,,,,,,,,,,,4.892790030352131,,,,,,,Ery
chr15:94498323-94498902,,,,,,,,,,,,,,,,,,,,,,,,,Ery
chr15:94528529-94529978,,,,,,,,,,,,,,,,,,,,,,,,,HSC
chr15:94596953-94597199,4.016373712875464,,4.351639989019069,,,,,,,4.170696227168975,4.924453038607469,,,,,4.175223537524453,,,,,,,,,CLP
chr15:94624968-94625254,,,,,,,,,,,,,,,,,,,,,,,4.270025714300444,4.823908740944318,CLP
chr15:94716327-94716634,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr15:94720411-94720737,,,,,,,,,,,,,,,,4.920818753952375,,,,,,,,,CMP
chr15:94748588-94748946,,,4.406713932979542,,,,,,,,,,,,,,,,,4.166852888087215,,,,,GMP
chr15:94765407-94765836,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr15:94771857-94772300,,,,,,,,,,,,,,,,,,,,,,,4.167491087293763,4.094743951251549,Ery
chr15:94793803-94794441,,,,,,,,,,,,,,,4.517126416391246,,,,,,,,,,CMP
chr15:94795675-94795982,,,,,,,,,,,,,,,,,,,,,,,,,NKcell
chr15:94801444-94801831,4.504455662453552,,5.058985756294431,4.8181564120552265,,,,,,,,,4.104025267640935,,,5.647817481888637,,,,,,,,4.434152181326482,Bcell
chr15:94813187-94813566,,,,,,,,,,,,,,,,,,,,,,,,4.099086932262331,CMP
chr15:94848191-94848846,4.510041520575165,,,,,,,,,4.130181792020672,,,,,,5.060480747381382,,,5.102922996790579,4.966576244513051,,,,,NKcell
chr15:95150215-95150967,,,,,,,,,4.070581074285707,,,,,,,,,,,,,,,,HSC
chr15:95156794-95157084,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr15:95437286-95437943,,,,,,,,,,,,,,,,,,,,,,,,,NKcell
chr15:95713781-95714418,,,,,,,,,,,,,,,,4.560667306169737,,,,,,,,,MEP
chr15:95952995-95953568,,,4.174573882232177,,,,,,,,,,,4.252588192113577,,,4.089375595110798,,,,,4.048176964684088,,,NKcell
chr15:96270544-96270859,,,,,,,,,4.571865205971212,,,,,,,,5.388276691992658,4.485452247339714,,,,,5.531652669587842,,CLP
chr15:96382330-96383122,,,,,,,,,,,,,,,,,,,,,,,,,NKcell
chr15:96407582-96408155,,,,,,,,,,,,,4.066006836168758,,,,,,,,,,,,NKcell
chr15:96408648-96409049,,,,,,,,,,,,,,,,4.145086977692143,,,,,,,,,NKcell
chr15:96415468-96415982,,,,,,,,,,,,,,,,,4.511449283499557,,,,,,,,NKcell
chr15:96472352-96473101,,,,,,,,,,,,,,,,,,,,,,4.114073660198569,,,MEP
chr15:96475829-96476356,,,,,,,,,,,,,,,,,,4.3716110699496875,,,,,,,HSC
chr15:96496272-96496949,,,,,,5.150580586203101,4.5346171485515825,,,,,,,,,4.598599459218456,,,,,,5.0762380391713,,,MEP
chr15:97058011-97058502,,,4.281498311132726,,,,,,,,4.001304841688344,,,4.903089986991943,4.230622673923862,,,,,,,,,,CMP
chr15:97129164-97129650,,,,,,,,,,,,,,,5.064996848546345,,,,,,,,,,Mono
chr15:97130162-97130545,5.504455662453552,,,,,,,,4.7447274948966935,,5.804100347590767,6.056011124926227,,,,5.052566278112949,,,,,,,4.5228787452803365,,Mono
chr15:97439970-97440676,,,,,,,,,,,,,,,,,,,,4.078833949362261,4.335358024443875,,,,HSC
chr15:98029415-98029615,4.030584087646019,,,,,,,,,,,,4.104025267640935,,,5.302770657240282,,,,,,4.886056647693163,,,Ery
chr15:98044331-98045255,,,,,,,,,,,,,,,,,,,,,,,,,Mono
